naics_industry_group,description,sourcing_class,rationale,source,customer_type,customer_rationale,customer_source
5414,Specialized Design Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Interior design, photography, veterinary boarding and grooming serve households; the rest of the family serves businesses.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5415,Computer Systems Design and Related Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Custom programming, systems integration, hosting and data processing are sold almost entirely to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5416,"Management, Scientific, and Technical Consulting Services",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Legal, accounting, engineering, consulting and advertising firms' taxable sales (signs, promotional goods, taxable information services) go to businesses.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5417,Scientific Research and Development Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Legal, accounting, engineering, consulting and advertising firms' taxable sales (signs, promotional goods, taxable information services) go to businesses.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5418,"Advertising, Public Relations, and Related Services",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Legal, accounting, engineering, consulting and advertising firms' taxable sales (signs, promotional goods, taxable information services) go to businesses.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5419,"Other Professional, Scientific, and Technical Services",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Interior design, photography, veterinary boarding and grooming serve households; the rest of the family serves businesses.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5511,Management of Companies and Enterprises,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,Corporate headquarters transact with their own affiliates.,https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5611,Office Administrative Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Staffing, facilities support, document and call-centre services are sold to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5612,Facilities Support Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Staffing, facilities support, document and call-centre services are sold to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5613,Employment Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Staffing, facilities support, document and call-centre services are sold to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5614,Business Support Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Staffing, facilities support, document and call-centre services are sold to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5615,Travel Arrangement and Reservation Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,Travel agents and room remarketers sell to travellers.,https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5616,Investigation and Security Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Cleaning, landscaping, pest control, alarm monitoring and trash collection are bought by homeowners and by commercial buildings.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5617,Services to Buildings and Dwellings,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Cleaning, landscaping, pest control, alarm monitoring and trash collection are bought by homeowners and by commercial buildings.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5619,Other Support Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,business,"Staffing, facilities support, document and call-centre services are sold to organizations.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5621,Waste Collection,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Cleaning, landscaping, pest control, alarm monitoring and trash collection are bought by homeowners and by commercial buildings.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5622,Waste Treatment and Disposal,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Cleaning, landscaping, pest control, alarm monitoring and trash collection are bought by homeowners and by commercial buildings.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
5629,Remediation and Other Waste Management Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,mixed,"Cleaning, landscaping, pest control, alarm monitoring and trash collection are bought by homeowners and by commercial buildings.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6111,Elementary and Secondary Schools,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6112,Junior Colleges,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6113,"Colleges, Universities, and Professional Schools",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6114,Business Schools and Computer and Management Training,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6115,Technical and Trade Schools,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6116,Other Schools and Instruction,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6117,Educational Support Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6211,Offices of Physicians,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6212,Offices of Dentists,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6213,Offices of Other Health Practitioners,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6214,Outpatient Care Centers,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6215,Medical and Diagnostic Laboratories,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6216,Home Health Care Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6219,Other Ambulatory Health Care Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6221,General Medical and Surgical Hospitals,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6222,Psychiatric and Substance Abuse Hospitals,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6231,Nursing Care Facilities (Skilled Nursing Facilities),business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6239,Other Residential Care Facilities,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6241,Individual and Family Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6242,"Community Food and Housing, and Emergency and Other Relief Services",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6243,Vocational Rehabilitation Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
6244,Child Care Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Tuition and medical care are exempt; the taxable remainder (bookstores, cafeterias, optical goods, gift shops) is bought by students, patients and visitors.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
7111,Performing Arts Companies,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7112,Spectator Sports,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7113,"Promoters of Performing Arts, Sports, and Similar Events",store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7115,"Independent Artists, Writers, and Performers",store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7121,"Museums, Historical Sites, and Similar Institutions",store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7131,Amusement Parks and Arcades,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7132,Gambling Industries,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7139,Other Amusement and Recreation Industries,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7211,Traveler Accommodation,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7212,RV (Recreational Vehicle) Parks and Recreational Camps,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7223,Special Food Services,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
